change_id,matched_seg_id,matched_seg_text,similarity
2,min115-seg68,それはなぜということなんですけれども、第１部第１章ですね、全体が出るまではあんまり言及しないでおこうと思ったんですけれども、全体を見て、第１部、深刻化する環境危機のところで、Ｇ７の広島首脳コミュニケについて言及がされています。ここで、GHGの目標値が全く出ていないということですね。国の目標というのではなくて、せっかく共同声明として世界のGHG比の19年度比で2030年度で43％。日本は、19年比にしたら37％にしかならないので、これももっと危機感をここで言うべき。しかも、2035年というと、もうすぐそこで、次の見直しが2029年度ということは、１年ぐらいで見直すということで、書いている間に60％を達成しないといけないというような状況を考えると、今が一番大事なときなのに、そこの言及が欠けているというところが非常に残念に思います。ものすごくこの中は、理念的には本当に国民の健康も含めた幸福ということに言及しているんですけども、やはり1.5℃を死守しないとそれは達成ができないということで、そこを抜かしては、これのせっかく今の勝負の10年というところが言及できないのではないかというふうに非常に危惧して、ちょっと危機感の薄さというものを感じざるを得ないというふうに思います。,0.3273507356643677
2,min115-seg118,"脱炭素化、日本で再エネを広めるという観点で考えると、やっぱり、私、いろいろ取材していて、洋上風力はこれから非常にポテンシャルが大きくて、柱になっていくと思うんですね。62ページのところで、まさに排他的経済水域までこれから広げていくという話になっていくと思うんですけれども、この辺り、ぜひ省庁間で連携してうまくやっていただきたいと思いました。というのは、環境省を中心にやられていた長崎県五島市の浮体式洋上風力、あれは今振り返ると、非常に先進的な取組だったと思うんですね。今から10年以上前に2,000キロワットの浮体式洋上風力をつくって、地域と、それから自然環境と共生してやってきたと。今年度、実質来年度ということになると思いますが、経産省を中心に、浮体式洋上風力の実証事業を始めるという流れになっております。つまり、この10年、もっと浮体式洋上風力を進めていれば、日本にとってもよかったし、気候変動対策にもよかったし、地域と共生する再生可能エネルギー、これをまさに進めることができたと思うんです。ですから、私は、環境省の方々のそういう努力というのはものすごく先見の明があったと思いますし、それをもっと広げていただきたいと思います。",0.3099324703216553
2,min115-seg263,１点目は、既に井田委員、亀山委員からご指摘があったところです。何で環境外交という言葉がすっぽり抜けたのかというところであるんですが、これは亀山委員も的確におっしゃったように、環境外交とうたう理由というのは、やはりそれは日本が対外的な戦略として何が重要なのかということを非常に分かりやすく明確に打ち出すという趣旨があるというふうに思っています。これは政府全体を挙げて、何について取り組むのかという意味です。これはもう十分書いていただいているので追加的に書く必要はないようにも思うんですが、GXの基本方針一つを取っても、カーボンニュートラル、環境を軸として対外戦略が重要だということはもう共通した政府の認識になっていると思っていまして、それはその新たな技術とマーケットの形成にしても、国際基準なり規格化にしても、GHGのスコープ３の方法論一つを取っても、金融のところでのトランジション・ファイナンスのルール化にしても、それゆえになぜこの、こういう環境外交、あるいはしっかりこれが打ち出されるような分かりやすいメッセージというものを落とすのかということについては、やはり大変懸念を感じています。もともと私の理解では、外交青書の中でも、これは閣議報告文書だと思いますけれども、地球環境外交という言葉は使ってきた言葉だと思っていまして、したがって、なぜ落とすのかという質問でもあります。落とさないでいただきたいという趣旨です。,0.3094431757926941
2,min115-seg215,あと、同じページの18行目から20行目にかけてですけれども、最新の科学的知見を踏まえ云々、期待されるとありますが、ぜひここの部分について、国がしっかりと支援していくということについても、国の責務として併せて書いていただくとよろしいのではないかというふうに考えております。よろしくお願いいたします。すみません、長くなりました。,0.29813897609710693
2,min115-seg67,ただ、これで全部そろったということで、改めて拝見しまして、「はじめに」で、本計画は強い危機感に基づいていると、皆さんから危機感がない、危機感がないと申し上げてきたわけですけれども、残念ながら、やはり危機感に欠けるのではないかと言わざるを得ないというところを、ちょっと本当に申し訳ないんですけど、指摘をさせていただきたいと思います。,0.28996163606643677
2,min115-seg300,"環境外交の話、しつこいようなんですが、20ページを見ると、また外交という言葉、二つ消えているんですよね。こうやってやっぱり外交は環境基本計画、口出すなという人が政府の中にいるのかなと邪推してしまうぐらいなんですけども、髙村先生もおっしゃったように、環境外交というのは、これはアメリカ国務省だって「climat
              environmental
              diplomacy」とか、英国でも当たり前に出てくると。ドイツ語では「Klimaaußenpolitik」といいまして、これもいっぱい出てくる。日本だけこの環境外交という言葉がこれから消えるというのは、国際的にも恥ずかしいことだというふうに、重大な問題だと思っておりますので、ぜひここは再検討いただきたいというふうに思います。",0.2896987795829773
2,min115-seg86,その次、気になるのが、ずっと先にいきまして111ページなんですが、国際的なルールづくりへの貢献、一部調整中というのが消えていて、いわゆる環境外交というのが消えて、環境を軸とした国際協調を発展させというのがあるんですけども、いろいろ読んでいると環境を軸としたとかというのがいろいろ入っていて、なぜ外交だけ環境を軸とした外交というのを書けないのかなというふうに思いまして、外務省辺りも再生可能エネルギー外交とか言っているので、ここは環境外交で何でいけないのかなというふうに思いました。,0.2889781594276428
2,min115-seg214,最後なんですけれども、55ページのところに15行目、専門的な情報を国民に分かりやすく伝達することというのが、民間団体の役割として書かれているのですが、そもそもこれは国がまずは正確かつ分かりやすい情報をしっかりと国民に伝えていくという役割を担うべきであって、それについて国の責務の中にもぜひこれは入れていただきたいというふうに思っています。,0.27615106105804443
3,min115-seg132,淡路でございます。,0.6867407560348511
3,min115-seg148,武内です。聞こえますでしょうか。,0.6432159543037415
3,min115-seg49,以上です。,0.6429626941680908
3,min115-seg62,以上です。,0.6429626941680908
3,min115-seg72,以上です。,0.6429626941680908
3,min115-seg106,以上です。,0.6429626941680908
3,min115-seg129,以上です。,0.6429626941680908
3,min115-seg137,以上です。,0.6429626941680908
3,min115-seg155,以上です。,0.6429626941680908
3,min115-seg179,以上です。,0.6429626941680908
4,min115-seg49,以上です。,0.8963884711265564
4,min115-seg129,以上です。,0.8963884711265564
4,min115-seg137,以上です。,0.8963884711265564
4,min115-seg155,以上です。,0.8963884711265564
4,min115-seg179,以上です。,0.8963884711265564
4,min115-seg201,以上です。,0.8963884711265564
4,min115-seg259,以上です。,0.8963884711265564
4,min115-seg286,以上です。,0.8963884711265564
4,min115-seg296,以上です。,0.8963884711265564
4,min115-seg311,以上です。,0.8963884711265564
5,min115-seg132,淡路でございます。,0.663224458694458
5,min115-seg49,以上です。,0.6612449884414673
5,min115-seg129,以上です。,0.6612449884414673
5,min115-seg137,以上です。,0.6612449884414673
5,min115-seg155,以上です。,0.6612449884414673
5,min115-seg179,以上です。,0.6612449884414673
5,min115-seg201,以上です。,0.6612449884414673
5,min115-seg259,以上です。,0.6612449884414673
5,min115-seg286,以上です。,0.6612449884414673
5,min115-seg296,以上です。,0.6612449884414673
6,min115-seg132,淡路でございます。,0.6709002256393433
6,min115-seg49,以上です。,0.6341366767883301
6,min115-seg62,以上です。,0.6341366767883301
6,min115-seg72,以上です。,0.6341366767883301
6,min115-seg106,以上です。,0.6341366767883301
6,min115-seg129,以上です。,0.6341366767883301
6,min115-seg137,以上です。,0.6341366767883301
6,min115-seg155,以上です。,0.6341366767883301
6,min115-seg179,以上です。,0.6341366767883301
6,min115-seg201,以上です。,0.6341366767883301
7,min115-seg132,淡路でございます。,0.6709002256393433
7,min115-seg49,以上です。,0.6341366767883301
7,min115-seg62,以上です。,0.6341366767883301
7,min115-seg72,以上です。,0.6341366767883301
7,min115-seg106,以上です。,0.6341366767883301
7,min115-seg129,以上です。,0.6341366767883301
7,min115-seg137,以上です。,0.6341366767883301
7,min115-seg155,以上です。,0.6341366767883301
7,min115-seg179,以上です。,0.6341366767883301
7,min115-seg201,以上です。,0.6341366767883301
8,min115-seg43,最後でございますが、182ページになります。計画の効果的実施というところでございまして、いわゆるPDCAサイクルを回すところでございます。まさにこれ、第五次環境基本計画からいわゆる基本的なところは踏襲するということでございますけども、今回の新たに提示をさせていただいているウェルビーイングとか新たな成長とか、そういったキーワードを踏まえて、この計画の点検作業をしていきますというところが（１）になります。番号がちょっとずれていますけども、182ページの（１）の最初ですけども、先ほど申し上げた気候変動とか循環経済とか生物多様性という、そういう個別法定計画があるところは個別分野の計画の下で点検をしていくということがメインになろうかと思いますが、本計画独自のものとして182ページの（１）、②にありますとおり、計画の総合的な進捗状況に関する点検というところで、本計画で独自に打ち出したところの点検作業を今後、この中央環境審議会総合政策部会の場でやっていただくことになろうかと思います。,0.4682893753051758
8,min115-seg34,110ページ、112ページにかけて気候変動というところでございまして、（１）が緩和で（２）が適応で、今回初めて適応を、パラグラフといいますか、独立させたものでございます。緩和のところについては、最初のパラグラフですね、１行目とか15行目で、この六次基本計画でキーワードとなる利用可能な最良の科学的知見に基づくスピードとスケールの確保であるとか、15行目になりますけども、次期NDCの記述もございますが、18行目ですね、第１部など本計画で示された方向性を踏まえながら策定していくと、そういう趣旨のことを書いてございます。,0.4375942349433899
8,min115-seg152,同じように、根拠が必要なことというのがほかにもあるように思っています。例えばネイチャーポジティブとか、30by30というのは、これはIUCNをはじめとして、かなりいろんな議論があった上でこうしたものが出されているわけで、この数字だけが独り歩きするということではいけないというふうに私は思っております。したがって、これから、これを施策として展開するためにも、そういう裏づけを持った、進捗状況が評価できるような、そういう情報とのつながりについて、もう少し議論していただきたいというふうに思っております。,0.43365442752838135
8,min115-seg309,今、井田委員がおっしゃったところとほぼ重なるんですけれども、92ページから94ページ、95ページのところなんですけれど、ちょっと今、最近消費動向を調べているので、そう言えばと思って93ページを調べたところ、（３）心豊かなライフスタイルって書いてあって、その下に書いてあるところが粒感がばらばらなんですね。食ロス、サステナブルファッション、自然との触れ合い、ナッジ、フェーズフリーと。IGESが出している「1.5℃ライフスタイル」という非常に面白い報告書があって、2050年、日本人が1.5℃ライフスタイルになるためには、衣食住ごとに何をどのぐらい減らさなきゃいけないかという非常に分かりやすい計算が出ているんですけど、もしもライフスタイルというのであれば、衣食住ごとに何をしなきゃいけないんだというビッグピクチャーを示す。その上で食品ロスというのはワン・オブ・ゼムでありますし、ファッションもそうなんだけれども、食品ロスに関しては、食を買った後の話で、サステナブルファッションは買う前の話なんですけれども、こういったものは先ほどの井田委員のお話もあったように、サプライチェーンの上流でどういうことをしていて、それを買うときの選択肢、使用するときの選択肢にどう生かすのかという流れの中で、食の場合はこう、ファッションの場合はこう、なるべく買わずにリサイクルとかという流れにしていただかないと、ちょっとおかしいんじゃないかなということと、その粒感が違うので、ナッジだとか情報発信だとかという、そういう情報の基盤の話と、消費者に求める行動のところというのを、ちょっと分けて、整理して書いていただいて、となると、住というのが非常にそのCO２を出すのに重要なので、住のところ、それから、移動のところというのも、できれば、もうネタはあると思いますので、そのようにまとめていただかないと消費者の人が見たときに、「はい？」という感じになると思うんですね。食品ロスでファッション、あれ、みたいになるので、これはちょっと体系的にやっていただきたい。,0.4198582172393799
8,min115-seg323,１点だけ、81ページでREPOSのことが出てくるんですけれども、ちょっと僕が見落としていたら恐縮なのですが、この全体の中で、環境省が出している再エネポテンシャルについては記述がないでしょうか。環境省が出されている資料でございますし、やっぱり脱炭素化、再エネを増やすという意味合いにおいて、どれだけできるのかという部分は、数字がないと一般の方ってやっぱり、そんなの無理でしょうって思っちゃうんじゃないかなと思うんですね。環境省が出している数字って、大分抑えめに洋上風力などは出されていると思います。例えば事業性を考慮した数字とか。これから例えば洋上風力を展開していく中で、当然環境に配慮しなくてはいけない部分もたくさん出てくるわけですね、地域住民の方の間に入ったりとか。そういう中に全体像を国民の方に知っていただく上で、これだけのまず大きなポテンシャルがあるんだと。だけど、地域とか漁業とか環境とかに配慮するのでという流れで、国民の方々に理解していただくということだと思うんですね。つまり、大きな道筋を示すことが大事であって、その意味で再エネポテンシャルというのが出せるんであれば、公に出されている数字でありますし、せっかくでしたらどこかに入れたほうがいいんじゃないかなと思った次第です。,0.41452479362487793
8,min115-seg123,それから、地球部会のご意見はたくさんあったんですけれども、さっき井田委員がおっしゃってくださいましたけど、フロンについては書き込んでいただいているということと、もう一つ、ちょっと気になっているのは、参考資料４の最後の行にある、社会経済シナリオをSSP１にする場合が、気候変動の緩和や悪影響に対して必要となる費用が一番少なくて済むという研究成果の話ですが、これはどこかに書き込んでいただいたでしょうか、ちょっとまだ見つからなかったので教えていただければと思います。,0.41219550371170044
8,min115-seg22,加えて、今回、様々ご意見をいただいたところでございますけども、第１部第１章の現状と課題認識のところでございますが、現行計画が環境・経済・社会の課題全体で５ページ強ぐらいだったんですけども、今回、環境危機の部分だけで７ページ記載をさせていただいていますし、あと、今回、一次計画からの30年ということでございますので、その振り返りが13ページぐらい割いてございます。,0.3971184492111206
8,min115-seg159,まず、このはじめにのところを、今回しっかりと書き込んでいただいて、やはり私もかなり全体的に締まった内容になっているというふうに思っています。,0.3856060206890106
8,min115-seg272,その上で、幾つかちょっとご質問等がありましたので、それにお答えしたいと思いますが、最初、豊岡委員からご指摘があった、いわゆるエミッションギャップとかの話になるんですかね、1.5℃に向けたというところでございますが、すみません、最初にちょっと申し上げたとおり環境危機のところだけで今、７ページぐらいになっておるんですが、そういったIPCC見解、今後2030年度までに43％削除しなきゃいけないとかというところは、実は25ページのほうに詳しく載せてございます。30年の振り返りというとこの一環ではございますが、そこでここ、皆さんが参照できるようなデータなんかを、今日に限らず全般的にそろえてございますので、そちらのほうで一応整理はしてございます。,0.38425320386886597
8,min115-seg18,早速ですが、20分ほど駆け足でご説明させていただきますけども、最初に、目次、２ページ目をご覧ください。２ページ目から３ページ目になります。かなり大部な資料だなとご実感されている委員の方々、多いと思いますが、歴代の環境基本計画を見てもかなり大部でございまして、これを上回るものが実は第三次計画としてあったということを最初に申し上げておきます。,0.3841591775417328
9,min115-seg46,"184ページの最後、３
              環境の見直しということでございます。国は、環境基本計画の策定後５年程度が経過した時点を目途に、計画内容の見直しを行うと。今年2024年でございますが、５年後、2029年度にこの計画の見直し作業、今回と同じように１年ぐらいかけて多分見直しの議論をさせていただくことになるのかなと思ってございますが、それを踏まえて、次の第七次環境基本計画につなげていくと、そういった記述になってございます。",0.527511477470398
9,min115-seg233,私からは、一言、今後の方向についてのコメントだけです。内容につきましてはカーボンニュートラル、サーキュラーエコノミー、ネイチャーポジティブと、この三つが大事なトピックに対して、それぞれ包括的に述べられていて、かつ、新しい用語を網羅的に自然資本やウェルビーイングなどを使って説明いただいていると思っています。その上で、今回新しく入りました今後のチェックですね、工程がどのように進んでいるかについてのコメントを言わせていただきます。ぜひ網羅的に、ばらばらであるKPIを、それぞれ地方行政であるとか、または企業の方々にお願いして、それがどう統合的に進んでいるかを確認するだけではなくて、個々のKPIが、最終的に社会の一般的な言葉で言う社会的インパクト評価とか、そういう社会の豊かさにどうつながっているかを連携できるような仕組みづくりを、その工程チェックの際に導入いただければと思います。あくまで今後の進め方に対するお願いです。,0.4811142683029175
9,min115-seg425,また、次回の総政部会につきましては、第116回ということで詳細につきましては決まり次第ご連絡させていただきます。どうぞよろしくお願いいたします。,0.47159576416015625
9,min115-seg43,最後でございますが、182ページになります。計画の効果的実施というところでございまして、いわゆるPDCAサイクルを回すところでございます。まさにこれ、第五次環境基本計画からいわゆる基本的なところは踏襲するということでございますけども、今回の新たに提示をさせていただいているウェルビーイングとか新たな成長とか、そういったキーワードを踏まえて、この計画の点検作業をしていきますというところが（１）になります。番号がちょっとずれていますけども、182ページの（１）の最初ですけども、先ほど申し上げた気候変動とか循環経済とか生物多様性という、そういう個別法定計画があるところは個別分野の計画の下で点検をしていくということがメインになろうかと思いますが、本計画独自のものとして182ページの（１）、②にありますとおり、計画の総合的な進捗状況に関する点検というところで、本計画で独自に打ち出したところの点検作業を今後、この中央環境審議会総合政策部会の場でやっていただくことになろうかと思います。,0.46645599603652954
9,min115-seg24,そういうことで、コンセプト部分は新たな要素を入れつつ、ある意味だと要領よくまとめつつ、環境危機、今回テーマでありますけども、対応して、勝負の2030年ということも今回入れてございますが、それに対応する施策を充実させた構成になったかなというふうに事務局としては考えてございます。,0.46406298875808716
9,min115-seg36,115ページ目から、生物多様性の確保・自然共生というところでございます。これは、生物多様性国家戦略が昨年できたばかりでございますが、こちらのほうも（１）から５本柱で記述をしてございます。今回新しいということでいいますと、（３）の、116ページになりますけども、ネイチャーポジティブ経済の実現というところが新しいところかなと思ってございます。,0.4394649565219879
9,min115-seg382,次に、２番目でございます。ありがとうございます。新たな推進戦略策定の方針（案）でございますけれども、現行の推進戦略の策定後の環境をめぐる政策動向・社会動向の変化について、第六次環境基本計画、第６期科学技術・イノベーション基本計画、統合イノベーション戦略2023等を踏まえまして、目指すべき社会像と環境分野の研究・技術開発の在り方を整理いただきたく存じます。目指すべき社会像については、これらの計画・戦略等と整合的なものとしまして、中長期的に目指すべき社会像を定めて、さらにその中で当該社会像を前提とした短期的に目指すべき社会像、方策を定めていきたいというふうに考えてございます。この際、国及び各主体に期待される役割を議論いただいた上で、具体的な政策展開の在り方として、今後重点的に取り組むべき環境分野の研究・技術開発に対する課題、これを重点課題と申しておりますけども、これを設定した上で、環境分野の研究・技術開発の効果的な推進方策について取りまとめていただきたく存じます。,0.42947328090667725
9,min115-seg59,素案にもありますが、2023年12月に開催されたCOP28の成果文書を踏まえ、各国は2025年までにNDCを見直し、次期NDCを提出することが求められています。実はCOP28の会場のドバイにおいて、私ども連合、伊藤環境大臣と意見交換をする機会をいただきました。その際、次期NDCには、公正な意向を盛り込むこと及びその具現化に向けての対応の必要性を述べるとともに、社会対話の実施を要請したところでございます。この点も踏まえ、NDCの見直し、あるいはこの計画も含めた提示などもお願いをしたいと思います。,0.42912617325782776
9,min115-seg272,その上で、幾つかちょっとご質問等がありましたので、それにお答えしたいと思いますが、最初、豊岡委員からご指摘があった、いわゆるエミッションギャップとかの話になるんですかね、1.5℃に向けたというところでございますが、すみません、最初にちょっと申し上げたとおり環境危機のところだけで今、７ページぐらいになっておるんですが、そういったIPCC見解、今後2030年度までに43％削除しなきゃいけないとかというところは、実は25ページのほうに詳しく載せてございます。30年の振り返りというとこの一環ではございますが、そこでここ、皆さんが参照できるようなデータなんかを、今日に限らず全般的にそろえてございますので、そちらのほうで一応整理はしてございます。,0.4215143322944641
9,min115-seg186,２点目です。次に、97ページのグリーンイノベーションを理解・評価・活用する国民意識の向上と行動変容の促進による需要の創出についてといったところについても申し上げたいと思います。脱炭素の文脈でいいますと、カーボンプライシングの価格が十分に高ければ、それだけでそういう新しいグリーン製品の需要が創出されるということだと思います。しかし、なかなか新しいグリーン製品、技術は、特に初期段階では、需要不足があるといったことが予想されると思います。そこで、環境省も取り組まれているグリーン調達を積極的に活用して、脱炭素製品に関する製品、技術を政府が中心になって活用していくということが有効ではないかと思います。そういった意味では、62ページに書かれていましたが、公共施設等の建築物を活用した再エネ積極導入というのは非常に有効な政策手段だと思いますので、さらに進めていただければなと思います。,0.41204458475112915
10,min115-seg333,大塚委員、お願いいたします。,0.5717637538909912
10,min115-seg362,大塚委員、お願いいたします。,0.5717637538909912
10,min115-seg402,豊岡委員、お願いいたします。,0.564171314239502
10,min115-seg242,それでは、髙村典子委員、お願いいたします。,0.531467854976654
10,min115-seg252,ありがとうございます。白石委員、お願いいたします。,0.5054236054420471
10,min115-seg65,それでは、豊岡委員、お願いいたします。,0.4993877708911896
10,min115-seg314,佐々木室長、解説ありがとうございました。,0.4887651205062866
10,min115-seg116,それでは、山口委員、お願いいたします。,0.48411089181900024
10,min115-seg321,それでは、山口委員、お願いいたします。,0.48411089181900024
10,min115-seg274,続きまして、竹ケ原委員のところですね。合成の誤謬のところのご質問をいただいていました。これはページで言うと経済面のところの振り返りだったと思いますけども、15ページですかね。15ページのほうになりますが、これは先ほど出典もというお話も、関連した箇所で出典もというお話をいただいておりまして、それもしっかり書きたいと思います。基本的には内閣府さんとかの文章を拝借しているところでございますが、ここでいう合成の誤謬というのは、今年度の骨太の方針の中にも書かれてございますが、企業の短期的な利益を出すための活動、いわゆる投資控えとか、人件費抑制みたいなところが、かえってマクロ経済上の支障を及ぼしているという、そういった指摘でございまして、そういったものを念頭に置いたものでございます。いずれにしても出典なんかはちょっとしっかりともう一回追求をしていきたいと思ってございます。,0.4830147624015808
11,min115-seg245,第６番目の絶滅危機に加え、もっと身近な生物多様性の危機の現状を書き加えていただいて、どうもありがとうございます。,0.5063043832778931
11,min115-seg249,それと、あとは意見書にも書いたんですが、154ページの湖沼のところなんですが、これもさらっと書いてあるんですが、今問題になっているのは農地からのＮＰ、その面源負荷対策に難儀していて、その負荷削減に苦慮していて、その結果として底層溶存酸素の低下とか、植物プランクトンの異常増殖云々が出てきています。これらは対症療法では解決しない。根底にある面源負荷の削減をしっかりとやらないと。そこを書き加えていただければありがたいと思います。,0.504288911819458
11,min115-seg334,さっき発言しなかったのでちょっと一言だけ。井田委員がおっしゃることとの関係で一言だけ申し上げますが、ここはやっぱり、見え消し21ページのところは、環境・経済・社会の統合的向上のところなので、多分このまま残していただいて、さっき井田委員がおっしゃった大量生産・大量消費からこの環境収容力を守ってというのに変えるというのは、多分それは資源循環とかのところと関係すると思うので、ちょっと別のところに新しく入れていただいたらいいんじゃないですかね。ちょっとすぐにどこだか思いつかないので誠に申し訳ないんですけど、特に廃棄物とか、リサイクルとか、資源循環のところではこの議論は前からやっているとこなので、ちょっとそちらのほうに入れていただいたらどうかなと思いました。一言、すみませんでした。,0.49322429299354553
11,min115-seg113,もう一つは、環境という言葉、非常に難しいんですけど、例えば気候危機の問題から熱中症の問題につながっているということで、熱中症対策というところがあったんですけれども、例えば都市計画とか、そういう中で、木をたくさん、街路樹を増やすとか、陰を増やすとか、グリーンを増やすとか、そういう予備的なもの、デザインとか、そういうことも、暑くなったから皆さんで自助して病院に運びましょうということも大事なんですけれども、ちょっとそういう全体的な環境で自分たちを守っていくということもウェルビーイングにつながると思いますので、少しこれからの環境の方向性としてはその辺を入れていただけたらどうかと思いました。,0.4857560694217682
11,min115-seg76,１点は、やはり持続可能な成長や地域循環共生圏実現のためには、これからの社会というのは、環境負荷を減らした人のほうが得をするという考え方と仕組みづくりですね、これが基本なんだということはもっとスパっと書いていただきたいというふうに思います。これから先、本気で再エネを増やしていくにしても、その指針、憲法のようなものがないとなかなか前に進んでいけないので、脱炭素に限らず、生物多様性を守る意味でも、その基本についてはもう少し書き切っていただきたいなというのが１点。,0.4572282135486603
11,min115-seg125,それから、もう一つは、井田委員のご指摘が、21ページの（２）のところ、これは見え消しのほうだと21ページですが、「成長の限界」から環境収容力を守り、ではなくて、大量生産・大量消費からじゃないかというご指摘で、それは確かにそういう面もあって、おっしゃるところはとてもよく分かるのですが、ここは、ローマクラブの「成長の限界」から、どっちかというと、限界の中での成長に変わるという、主客逆転というか、主客じゃないのかもしれませんが、そこを逆転させるという趣旨で書いていて、会議とかでも検討していた点なので、これはこれで多分間違ってなくて、これはこれで言いたいことではあるんですね。ローマクラブとの関係で、今回、新しい資本主義の中での、新しい成長の中での議論なので、言いたいところであって、井田委員がおっしゃることももちろんそのとおりなんですけど、だから、ちょっと両方生かすようなことを考えていただいてもいいんですけど、これだけを大量生産・大量消費に変えちゃうと、ちょっとローマクラブとの関係の議論が抜けてしまうので、両方残していただくかということをちょっと事務局にお考えいただければ大変ありがたいと思います。,0.45685094594955444
11,min115-seg143,一つは、私もさんざん申し上げたところの具体的な取組の中に、気候変動のことを最初に入れていただいたわけですけども、緩和か適応かという話になったときに、最後のほうに適応のことを書かれていましたけれども、やはり本丸は緩和にあります。緩和を具体的にどう進めていくのかというところで、やはり化石燃料をいかに減らすかとか、それから、再生可能エネルギーの中で何を重点的にやっていくのかとか、そういったものを示していただくことが必要かと思います。,0.43762826919555664
11,min115-seg85,あと、すみません、見え消し版で21ページなんですが、見出しをきちんとしろということで明日に希望が持てる環境を軸とした云々、経済・社会の統合的向上の次なるステップ・高度化というのはいいんですけども、その次、「成長の限界」から「環境収容力を守り、環境の質を上げる」というものの後はいいんですけど、これ、「成長の限界」ではなくて、やっぱりその次のページに出てくる「大量生産・大量消費・大量廃棄型の社会経済活動」からネイチャーベース、自然資本ベースの経済成長、社会発展というふうにつなげるべきなので、これ、「成長の限界」じゃなくて、「大量生産・大量消費・大量廃棄型の社会経済活動」からと書くべきではないかというふうに思います。あと、細かい表現はあるんですが、先のほうへ行くと、見え消し版で77ページになりますが、これは私が意見申し上げたところなんですが、税制全体のグリーン化のところなんですけど、やっぱりサーキュラーとかネイチャーポジティブの観点からもグリーン化を、カーボンプライシング並みのものを本当に変革していくんだというのが必要だと申し上げたんですが、ちょっとこれではまだ分かりにくいかなという気がするのですが、これは今の財政当局とか、そういう方々の状況を反映したものかなというふうに思いまして、変えろというのはなかなか難しいかもしれないんですが、ここはまだまだ私としては不十分であるということを一言申し上げたいというふうに思います。,0.4331061840057373
11,min115-seg61,また、第六次環境基本計画の大きな特色の一つが、将来について累次言及している点にあります。現在、私たちは生活する上で利便性を追求してきた弊害があると思いますが、それを将来世代に負担を強いるべきではないと考えています。環境問題、気候変動問題、脱炭素に向けた取組は、国や地方自治体、企業だけが取り組めば済む問題ではなく、国民一人一人の取組が不可欠だというふうに思います。その意味からも、素案には取組の主体に国民が上げられておりますが、やはり自分事としてこの環境問題をしっかり考えられるような、そういう取組が必要だというふうに思っております。デコ活が進められておりますけれども、それを一層国民に浸透するよう、さらに周知されることも含めて期待をしたいと思います。,0.43202781677246094
11,min115-seg36,115ページ目から、生物多様性の確保・自然共生というところでございます。これは、生物多様性国家戦略が昨年できたばかりでございますが、こちらのほうも（１）から５本柱で記述をしてございます。今回新しいということでいいますと、（３）の、116ページになりますけども、ネイチャーポジティブ経済の実現というところが新しいところかなと思ってございます。,0.42795276641845703
12,min115-seg46,"184ページの最後、３
              環境の見直しということでございます。国は、環境基本計画の策定後５年程度が経過した時点を目途に、計画内容の見直しを行うと。今年2024年でございますが、５年後、2029年度にこの計画の見直し作業、今回と同じように１年ぐらいかけて多分見直しの議論をさせていただくことになるのかなと思ってございますが、それを踏まえて、次の第七次環境基本計画につなげていくと、そういった記述になってございます。",0.5447286367416382
12,min115-seg425,また、次回の総政部会につきましては、第116回ということで詳細につきましては決まり次第ご連絡させていただきます。どうぞよろしくお願いいたします。,0.5297930240631104
12,min115-seg59,素案にもありますが、2023年12月に開催されたCOP28の成果文書を踏まえ、各国は2025年までにNDCを見直し、次期NDCを提出することが求められています。実はCOP28の会場のドバイにおいて、私ども連合、伊藤環境大臣と意見交換をする機会をいただきました。その際、次期NDCには、公正な意向を盛り込むこと及びその具現化に向けての対応の必要性を述べるとともに、社会対話の実施を要請したところでございます。この点も踏まえ、NDCの見直し、あるいはこの計画も含めた提示などもお願いをしたいと思います。,0.48103734850883484
